month,year,sku_id,sku_name,category,subcategory,monthly_units_sold,avg_daily_sales,total_revenue,spike_percentage,spike_reason,event_type,inventory_impact,demand_trend,festival_effect,seasonal_effect,promotion_effect,weekend_effect,stockout_days,lost_sales_units,business_notes
January,2024,SKU0014,Groundnut Oil 1L,Grocery,Oil,870,28.1,112230.0,75.4,Pongal demand surge - Oil,Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,4% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
January,2024,SKU0106,Popcorn 100g,Snacks,Chips,839,27.1,35238.0,50.4,Buy 1 Get 1 on select snacks,Promotion - New Year Sale,Adequate inventory maintained,Strong Increase,None,No Winter relevance,New Year Sale,17% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Promotion active: New Year Sale; Significant demand spike - review forecast
January,2024,SKU0013,Chana Dal 1kg,Grocery,Pulses,845,27.3,134355.0,-6.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0029,Pepper Powder 100g,Grocery,Spices,943,30.4,112217.0,8.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0218,Umbrella Large,Lifestyle,Rainwear,351,11.3,115479.0,2.9,Regular consumer demand,Normal Trading,Low stock impact - 26 units missed opportunity,Stable,None,No Winter relevance,None,7% avg weekend uplift,0,26,Seasonal factor: No Winter relevance
January,2024,SKU0287,Festival Sweet Combo 2kg,Snacks,Traditional Sweets,1152,37.2,920448.0,95.6,Pongal demand surge - Festival; Winter demand - Sweet,Festival - Pongal,Low stock impact - 104 units missed opportunity,Strong Increase,Pongal,Winter demand - Sweet,None,17% avg weekend uplift,0,104,Festival demand: Pongal; Seasonal factor: Winter demand - Sweet; Significant demand spike - review forecast
January,2024,SKU0037,Aval / Poha 1kg,Grocery,Breakfast,507,16.4,31434.0,9.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0127,Plum Cake 500g,Bakery,Bakery,770,24.8,207130.0,24.2,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,10% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0198,Baby Powder 200g,Personal Care,Baby Care,765,24.7,106335.0,-8.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0028,Rasam Powder 200g,Grocery,Spices,716,23.1,51552.0,5.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0121,Burger Buns 4pcs,Bakery,Bakery,1046,33.7,33472.0,16.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,10% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0269,Hair Gel 100ml,Personal Care,Hair Care,218,7.0,30302.0,-12.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Moderate Decline,None,No Winter relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0284,Coconut Scraper Manual,Household,Kitchenware,255,8.2,68595.0,64.5,Pongal demand surge - Coconut,Festival - Pongal,Low stock impact - 22 units missed opportunity,Strong Increase,Pongal,No Winter relevance,None,1% avg weekend uplift,0,22,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast; Niche product - irregular demand pattern
January,2024,SKU0135,Ice Cubes 1kg,Frozen Foods,Frozen Foods,414,13.4,17388.0,2.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,15% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0243,Instant Soup 3 Pack,Grocery,Instant Foods,377,12.2,52403.0,1.3,Regular consumer demand,Normal Trading,Stockout for 4 days - lost 47 units,Stable,None,No Winter relevance,None,4% avg weekend uplift,4,47,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 4 days - lost 47 units
January,2024,SKU0040,Tamarind 500g,Grocery,Spices,891,28.7,79299.0,-0.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0258,Instant Coffee Sachet 10pcs,Beverages,Coffee,644,20.8,39928.0,3.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0242,Salt Biscuits 300g,Snacks,Biscuits,905,29.2,56110.0,21.6,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,17% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0112,Sweet Box Assorted 1kg,Snacks,Traditional Sweets,471,15.2,216189.0,68.8,Winter demand - Sweet; Buy 1 Get 1 on select snacks,Promotion - New Year Sale,Stockout for 3 days - lost 41 units,Strong Increase,None,Winter demand - Sweet,New Year Sale,17% avg weekend uplift,3,41,Seasonal factor: Winter demand - Sweet; Promotion active: New Year Sale; Inventory issue: Stockout for 3 days - lost 41 units; Significant demand spike - review forecast
January,2024,SKU0211,USB Cable 1m,Electronics,Electronics,208,6.7,47632.0,11.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0273,Vacuum Flask 1L,Household,Kitchenware,132,4.3,55308.0,6.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0274,Plastic Storage Container Set,Household,Kitchenware,168,5.4,134232.0,-9.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0093,Tender Coconut Water 250ml,Beverages,Beverages,422,13.6,17724.0,70.2,Pongal demand surge - Coconut,Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,3% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast; Niche product - irregular demand pattern
January,2024,SKU0120,Bread Loaf 400g,Bakery,Bakery,1415,45.6,55185.0,23.4,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,10% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0228,Christmas Tree Decor Combo,Household,Decorations,486,15.7,388314.0,-7.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0233,Drinking Water Can 20L,Beverages,Beverages,732,23.6,57828.0,-5.5,Regular consumer demand,Normal Trading,Low stock impact - 47 units missed opportunity,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,47,Seasonal factor: No Winter relevance
January,2024,SKU0185,Hair Oil 500ml,Personal Care,Hair Care,1653,53.3,229767.0,77.7,Pongal demand surge - Oil,Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,6% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
January,2024,SKU0016,Gingelly Oil 1L,Grocery,Oil,870,28.1,155730.0,55.9,Pongal demand surge - Oil,Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,4% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
January,2024,SKU0110,Dry Fruit Laddu Box 500g,Snacks,Traditional Sweets,926,29.9,341694.0,75.7,Winter demand - Dry Fruit,Seasonal - Winter,Stockout for 2 days - lost 57 units,Strong Increase,None,Winter demand - Dry Fruit,None,17% avg weekend uplift,2,57,Seasonal factor: Winter demand - Dry Fruit; Inventory issue: Stockout for 2 days - lost 57 units; Significant demand spike - review forecast
January,2024,SKU0022,Salt 1kg,Grocery,Salt,801,25.8,20826.0,-7.7,Regular consumer demand,Normal Trading,Low stock impact - 29 units missed opportunity,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,29,Seasonal factor: No Winter relevance
January,2024,SKU0153,Orange 1kg,Fruits & Vegetables,Fruits,491,15.8,43699.0,-1.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0017,Coconut Oil 1L,Grocery,Oil,1082,34.9,150398.0,74.5,"Pongal demand surge - Coconut, Oil",Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,4% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
January,2024,SKU0278,LED Lantern Rechargeable,Electronics,Lighting,339,10.9,142041.0,9.4,Regular consumer demand,Normal Trading,Stockout for 4 days - lost 36 units,Stable,None,No Winter relevance,None,6% avg weekend uplift,4,36,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 4 days - lost 36 units
January,2024,SKU0179,Banana Leaf Pack 10pcs,Grocery,Religious,380,12.3,30020.0,53.2,"Pongal demand surge - Pongal, Banana, Religious",Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,4% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
January,2024,SKU0083,Filter Coffee Powder 500g,Beverages,Coffee,831,26.8,190299.0,21.8,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Winter relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0237,Hair Dryer 1200W,Electronics,Electronics,226,7.3,270974.0,4.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0256,Vermicelli Kheer Mix 200g,Grocery,Mixes,275,8.9,19800.0,-1.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0197,Baby Soap 100g,Personal Care,Baby Care,715,23.1,56485.0,-7.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0262,Protein Shake 400g,Beverages,Health Drinks,96,3.1,40224.0,3.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0092,Rose Milk 200ml,Beverages,Beverages,196,6.3,6272.0,-9.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0199,Hand Wash 750ml,Personal Care,Hygiene,578,18.6,97682.0,3.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0131,Frozen Fries 420g,Frozen Foods,Frozen Foods,935,30.2,129965.0,7.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,15% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0057,Pasta Sauce 300g,Grocery,Condiments,231,7.5,20559.0,6.5,Regular consumer demand,Normal Trading,Low stock impact - 6 units missed opportunity,Stable,None,No Winter relevance,None,1% avg weekend uplift,0,6,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0099,Cold Coffee 180ml,Beverages,Beverages,700,22.6,29400.0,-5.9,Regular consumer demand,Normal Trading,Low stock impact - 60 units missed opportunity,Stable,None,No Winter relevance,None,12% avg weekend uplift,0,60,Seasonal factor: No Winter relevance
January,2024,SKU0051,Organic Brown Rice 5kg,Grocery,Rice,310,10.0,142290.0,66.7,Pongal demand surge - Rice,Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,1% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast; Niche product - irregular demand pattern
January,2024,SKU0191,Deodorant Spray 150ml,Personal Care,Deodorants,694,22.4,158926.0,6.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0254,Pista Cookies 400g,Snacks,Biscuits,1488,48.0,340752.0,152.6,Pongal demand surge - Festival; Buy 1 Get 1 on select snacks,Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,New Year Sale,17% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Promotion active: New Year Sale; Significant demand spike - review forecast
January,2024,SKU0205,Printer Paper 500 sheets,Stationery,Stationery,57,1.8,15333.0,-8.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0074,Greek Yogurt 400g,Dairy,Dairy,129,4.2,15351.0,4.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0232,Disposable Plates & Cups 50pcs,Household,Party Supplies,981,31.6,224649.0,66.6,Pongal demand surge - Festival,Festival - Pongal,Adequate inventory maintained,Strong Increase,Pongal,No Winter relevance,None,3% avg weekend uplift,0,0,Festival demand: Pongal; Seasonal factor: No Winter relevance; Significant demand spike - review forecast
January,2024,SKU0168,Fabric Conditioner 860ml,Household,Laundry,217,7.0,34503.0,0.0,Regular consumer demand,Normal Trading,Stockout for 2 days - lost 9 units,Stable,None,No Winter relevance,None,1% avg weekend uplift,2,9,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 2 days - lost 9 units; Niche product - irregular demand pattern
January,2024,SKU0009,Rava / Sooji 1kg,Grocery,Flour,716,23.1,37232.0,-7.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Winter relevance
January,2024,SKU0046,Nutella Spread 350g,Grocery,Spreads,240,7.7,64560.0,-3.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
January,2024,SKU0221,Bedsheet Queen Size,Lifestyle,Bedding,583,18.8,465817.0,-10.4,Regular consumer demand,Normal Trading,Stockout for 5 days - lost 78 units,Moderate Decline,None,No Winter relevance,None,7% avg weekend uplift,5,78,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 5 days - lost 78 units
January,2024,SKU0300,Diwali Gift Hamper,Grocery,Gift Sets,212,6.8,254188.0,-14.5,Regular consumer demand,Normal Trading,Stockout for 2 days - lost 12 units,Moderate Decline,None,No Winter relevance,None,4% avg weekend uplift,2,12,Seasonal factor: No Winter relevance; Inventory issue: Stockout for 2 days - lost 12 units
January,2024,SKU0114,Nachos 150g,Snacks,Chips,215,6.9,19135.0,-0.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Winter relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Winter relevance; Niche product - irregular demand pattern
